,ID,ID3O,Complexity,Tourney
0,"[0.5878607100812336, 0.0]","[0.5819402866736336, 27, 0]","[0.5920151036153354, 20]",[0.5782732771765688]
1,0.535509707931462*exp(2*exp(-8*exp(-exp(0.614682632153436*sqrt(exp(4.03196521359202*sqrt(0.0615129346789423*sqrt(x1) + 0.0615129346789423*sqrt(x2) + 0.0615129346789423*x2 + 0.0615129346789423*x4 + 0.0615129346789423*sqrt(x5) + 0.0615129346789423*x6 + 0.0615129346789423*x7 + 0.0615129346789423*x8 + 0.0615129346789423*x9 + 1))))**(1/8)))) + 0.894649630056273,13.5738659340567*(-x9 + sqrt(x2*sqrt(x4*x7*(x1 + x6)*exp(x9))*(x8**2 + 11.0602999401731)))**(1/16) - 12.3905348719629,4.10618314786444*(2*x2 + x4 + x7 + x8 + x9 + sqrt(x1*x6*x9))**(1/4) - 4.35061019532256,15.9579368360563*(0.0650259259107422*x0 + 0.0975388888661133*x1 + 0.195077777732227*x2 + 0.0325129629553711*x3 + 0.0650259259107422*x4 + 0.0325129629553711*x5 + 0.0975388888661133*x6 + 0.130051851821484*x8 + 0.0325129629553711*x9**2 + 0.0650259259107422*x9*(x2 + x4 - 4.46434431052802/x7) + 0.0325129629553711*x9 + 0.0325129629553711*(-sqrt(x6) + x6)**(1/4) + 1)**(1/8) - 14.4876372463283
2,0.6038487026641237,0.5770518126858758,0.6068381752117136,0.5820225624555864
3,11.127028261952974,10.877619118781427,11.153818611629639,10.922814757031723
