,ID,ID3O,Complexity,Tourney
0,"[0.1607178776080912, 0.0]","[0.08693054804284306, 16, 0.0]","[0.07789699209744905, 26]",[0.07324244740367902]
1,-0.93387880187021*x11*(x14 - 3.11089271252426e-13*x4**8) + 3724.2988484488,2979.46174751266,4146.03182717581,6314.78171681570
2,0.2807715881597407,,,
3,18433.434704208,63421.100562240965,56805.50874064706,45775.69151076674
