,ID,ID3O,Complexity,Tourney
0,3410.53561540316,3.5e-13*sqrt(x8)*(x12 + x4**3*x6)**2/(-x0 + x13 + 26.9500983232093) + 3950.6180621087,2957.43721528387,4397.59794929139
1,,0.28487835159666264,,
2,63206.37407406845,17414.75059885001,65924.82451692811,57433.04976526542
